text,label
尊敬的客户，新年快乐！为了感谢您一直以来对移动的支持与信任，我们特别推出“红包大放送”活动。只需关注我们的微信公众号并下载安装爱流量客户端，即可轻松享受百M流量的优惠福利和亿m流量的欢乐赠送。分享给好友吧，让更多人一起畅享网络的美好时光！点击[URL]了解详情或参与互动。[NAME开启]，情意浓烈的新年祝福已送达您的手机中，[敬请期待]。,正常
尊敬的用户，您刚刚听到的是“PLACENAME传奇”的彩铃。资费为DIGIT元/月（不含通信费用）。如需订购或退订服务请回复相应的指令代码td。更多精彩内容敬请使用咪咕音乐URL访问查询详情和下载歌曲等操作！,正常
尊敬的客户，感谢您使用我们的服务。以下是您的消费情况：1.您本月实际个人消费为DIGIT元；2.截止至月日点，本月的免费项目包括国内数据流量可享受DIGITmb、虚拟网内本地通话时长可享受DIGIT分以及夜间全国流量可使用DIGITmb等福利已全部用完或剩余可用量较低（具体见下表）；3.在省内赠送的流量方面也有相应的优惠活动可供参与并获得更多赠送流量的机会；4.我们提醒您可以下载官方APP以更便捷地查询话费和流量信息了解最新优惠政策及折扣等信息并提供在线客服支持帮助解决问题如有需要请点击以下链接进行下载[URL]。,正常
尊敬的用户，我们很高兴为您带来两个月的免费使用资格。您可以点击以下URL领取礼包并立即获得流量和视频的豪气派发！如果您觉得惊喜何以笙箫默等电视电影抢先看不够用的话，就赶快上我们的网站吧！不要错过这个机会哦~,正常
"""""""爱看港囧等大片？戳URL下载客户端，首页轮播活动页面输入暗号领取会员权益。中国电信PLACE公司独家放送！""""""",正常
尊敬的联通用户，欢迎您体验《天下HD》游戏！我们很高兴为您提供了实时PVP、新时装等全面升级的游戏功能。为了确保您的畅快游玩和更好的用户体验，《天下HD》可能会消耗一定的流量来下载或更新数据包。现在加入我们的活动吧——使用新的账号登录后即可领取价值10元的新手大礼包；每天签到还送豪礼哦~点击链接进入官方网站了解更多详情并开始你的冒险之旅吧!,正常
1.【中国移动宽带大促销】亲爱的客户，您好！我们很高兴地宣布新一轮的中国移动和家宽带优惠活动来袭。现在起至促销期结束，每月仅需XX元即可享受价值XXX元的九大PLACEDIGITm光纤宽带无限时服务，还包含有线电视基本月租X元/月以及额外的DIGIT分钟本地国内长途通话时长福利哦2.更令人激动的是首月还将赠送GB的本地流量及每个月再送GB的国内wlan流量；家庭成员之间还可以共享互打免费电话、使用新一代三合一NAME智能机顶盒观看有线电视机节目并点播回看，还有超多热门影视资源在“和视界”等待您的观赏~快来咨询热线装宽带来参与这场重磅好礼派发吧！详情请拨打热线或访问我们的网站了解更多信息：XXXX,正常
尊敬的用户，您好！根据您的消费情况和使用需求推荐您使用g飞享全国套餐。该套餐包含DIGIT分钟国内通话和DIGITM流量（具体数值请自行填写）。回复ktqg即可办理本套餐并享受优惠活动；成功后次月获赠元话费还可亲临移动各营业网点参加打折活动最低可享六折优惠。,正常
尊敬的用户，您好！本月您可领取元话费抵用券。别浪费哦！如果您不再希望接收此类优惠信息回复“DIGIT”。详情点击[URL],正常
尊敬的用户，我们向您推荐以下套餐类型供选择。您可以回复相应中文名称了解详情:漫游优惠、长途优惠的市话优惠动感地带包含流量的应用推荐的移动手机营业厅办加油包最高送DIGITmb流量充值DIGIT折首次充值再送的猛戳下载URL,正常
【移动免费送手机活动再度来袭】只有四天！只要承诺相应最低消费，即可免费领一部新手机。无需交任何费用，升级到更高流量包还可获赠DIGIT元话费大礼包一份哦~详情请以当地营业厅为准数量有限先到先得快来参与吧[链接],正常
尊敬的客户，您好！感谢您一直以来对我们NAME行的支持与信任。为了回馈广大用户，我们特别推出了一项非常优惠的活动——手机嘉年华预存话费送g手机活动。现在只需月消费元起承诺使用资费套餐即可DIGIT元或更低的价格购得一款心仪的手机并且首次更换还可以享受gb本地流量的赠送哦！此次活动的机型多达几十余种包括热销的iPhone、小米等品牌的具体型号和更多详情请咨询我们的营业厅对外联系电话是CELLPHONE如有任何疑问欢迎随时与我们取得联系我们将竭诚为您服务谢谢您的支持祝您生活愉快！,正常
尊敬的客户，您好！感谢您一直以来对DIGIT的支持与信任。为了回馈广大用户，我们特别推出积分兑换活动。即日起至月日期间发送jfdhdzq到DIGIT即可成功将您的电子礼金用于购买手机、代金券等实体物品或在线购物网站进行消费使用（具体详情请咨询我们的客服人员）。如有任何疑问或者需要进一步了解相关信息，欢迎随时拨打CELLPHONE与我们联系。期待您的参与和支持！,正常
尊敬的客户，您好！移动营业厅广场联合众多商家举办现场办理积分兑换电子券活动。您可以将您的手机积分当钱花，轻松换取牛奶、大米等优惠商品和更多惊喜福利等待你拿回家！快来看看吧！如有疑问或需要帮助请联系我们的客服经理（姓名）电话：（CELLPHONE）。期待您的光临！,正常
尊敬的用户，感谢您关注红米G套餐合约。现在办理只需DIGIT元！更享最高DIGIT元的电话费返还优惠活动正在进行中。赶快点击URL链接抢购吧！不要错过这个难得的机会哦~,正常
尊敬的用户，您好！为了感谢您一直以来对DIGIT的支持与关注。我们特别推出了一项优惠活动——回复“yx0”至DIGIT可领取DIGITm周末流量包一份（限1次）。本福利仅在特定日期有效哦~快来参与吧～,正常
尊敬的用户，为了给您提供更为优质便捷的服务，PLACE移动微信公众号现为您提供一键话费流量查询及终端宽带优惠办理等服务。从XXXX年XX月XX日至XX日期间首次关注PLACE移动微信并登记号码的客户还可以在次月获赠10元话费！感谢您对中国移动的支持和信任。[/url],正常
尊敬的用户，您好！感谢您一直以来对中国移动的支持与信任。为了给您提供更好的服务体验和更多的优惠福利，我们特别推出了一项升级手机卡的活动。活动内容如下：只需预存DIGIT元并保持一定的月消费即可享受更多流量；同时还可加赠话费及价值DIGIT元的流量连续两个月的每月GB活动限额办完即止仅限本号码且当前无手机号参加每号限办一次您可以前往中国移动各大营业厅咨询办理或详询DIGITg流量好用不贵DIGIT元畅享DIGITmb活动的推荐希望这次活动能够满足您的需求如有任何疑问请随时与我们联系感谢您的支持祝您生活愉快工作顺利身体健康中国移,正常
尊敬的客户，我们很高兴为您推荐本月升级优惠！只需回复“DIGIT”，即可将您的流量包升级为包含10GB流量的元套餐。次月生效后可获赠价值5元的电子券一张（可在PLACE等网站购物抵值），同时还可选择更高档位的赠送更多电子券哦~此信息转发无效。,正常
尊敬的客户，您好！感谢您使用中国移动的服务。您的账户余额为[具体金额]，其中包含话费大NAME移动二楼主的手机号码是DIGIT小米note仅DIGITmc有DIGIT购买米仅DIGIT。请注意查收相关的费用明细和账单信息。[具体的日期],正常
尊敬的用户，您好！我们很高兴邀请您参加和阅读的免费阅读活动。只需发送“blhyd”到您的DIGIT号码（请在回复中提供），即可获得以下特权：1.享受万本图书在线读的权益；2.在线读天数达一个月的权限名额有限先到先得。同时还有精品图书可以免费看个月哦～快来下载我们的客户端吧！（URL链接）期待您的参与和支持谢谢！,正常
尊敬的用户，您好！中国移动亲情网为您提供更加便捷、实惠的通话体验。只需每月元即可包人本地主叫分钟数（每人），最大支持个区内移动号码组网。首次组建亲情网前个月免费试用。回复ktqq到DIGIT了解更多办理详情和优惠活动信息。,正常
尊敬的中国移动客户：您好！如果您在截至月底首次登录和包客户端，我们将赠送您元话费。通过和包客户端为本机交话费立享DIGIT折优惠。如需下载和包客户端地址URL请访问中国移动官网查询或咨询客服人员获取更多帮助与支持谢谢您的信任祝您生活愉快工作顺利,正常
尊敬的用户，感谢您对angelababy的关注和支持。她为电视剧PLACE献声演唱了绿萝裙这首歌曲，将云歌对于爱情的理解转化为笔下字字的深情表达。如果您想订购这首歌作为您的手机彩铃并享受元首优惠有效期至PHONE结束前点击试听URLNAME音乐即可完成购买和设置操作非常简单方便感谢您的支持祝您生活愉快！,正常
尊敬的用户，您好！感谢您对DIGIT宽带的关注和支持。我们很高兴地通知您，我们的移动服务、提醒和家宽带促销活动即将结束。现在办理还送价值元的电子券，可兑换话费或在PLACE等网站使用每月仅需元即可享受DIGITm高速宽带无限时含有线电视月租30元/首年送1GB本地流量家庭成员之间互打免费此外我们还提供三合一NAME智能机顶盒设备您可以拨打受理专席HOTLINE或回复了解更多详情我们的工作人员将电话与您联系确认安装事宜期待您的参与谢谢您的支持祝您生活愉快工作顺利,正常
